,source_origin,target_origin,source,target,weight,distance
38777,port_lions_ak,new_stuyahok_ak,"Port Lions, AK","New Stuyahok, AK",9.0,195.0
38778,bear_lake_ak,port_moller_ak,"Bear Lake, AK","Port Moller, AK",9.0,12.0
38779,seattle_wa,winthrop_wa,"Seattle, WA","Winthrop, WA",9.0,118.0
38780,donlin_creek_mine_ak,nunapitchuk_ak,"Donlin Creek Mine, AK","Nunapitchuk, AK",9.0,163.0
38781,stebbins_ak,brevig_mission_ak,"Stebbins, AK","Brevig Mission, AK",9.0,178.0
38782,white_mountain_ak,savoonga_ak,"White Mountain, AK","Savoonga, AK",9.0,224.0
38783,ekwok_ak,port_lions_ak,"Ekwok, AK","Port Lions, AK",9.0,196.0
38784,koyuk_ak,savoonga_ak,"Koyuk, AK","Savoonga, AK",9.0,293.0
38785,akiak_ak,dillingham_ak,"Akiak, AK","Dillingham, AK",9.0,160.0
38786,stuart_fl,east_farmingdale_ny,"Stuart, FL","East Farmingdale, NY",9.0,1011.0
38787,indianapolis_in,wilmington_nc,"Indianapolis, IN","Wilmington, NC",9.0,597.0
38788,unalakleet_ak,kiana_ak,"Unalakleet, AK","Kiana, AK",9.0,214.0
38789,fairbanks_ak,tetlin_ak,"Fairbanks, AK","Tetlin, AK",9.0,200.0
38790,east_farmingdale_ny,stuart_fl,"East Farmingdale, NY","Stuart, FL",9.0,1011.0
38791,lubbock_tx,baton_rouge_la,"Lubbock, TX","Baton Rouge, LA",9.0,662.0
38792,king_salmon_ak,bear_lake_ak,"King Salmon, AK","Bear Lake, AK",9.0,227.0
38793,huslia_ak,nome_ak,"Huslia, AK","Nome, AK",9.0,277.0
38794,king_salmon_ak,umnak_ak,"King Salmon, AK","Umnak, AK",9.0,568.0
38795,elim_ak,gambell_ak,"Elim, AK","Gambell, AK",9.0,292.0
38796,shaktoolik_ak,gambell_ak,"Shaktoolik, AK","Gambell, AK",9.0,324.0
38797,donlin_creek_mine_ak,kasigluk_ak,"Donlin Creek Mine, AK","Kasigluk, AK",9.0,165.0
38798,wales_ak,stebbins_ak,"Wales, AK","Stebbins, AK",9.0,226.0
38799,nightmute_ak,kokhanok_ak,"Nightmute, AK","Kokhanok, AK",9.0,352.0
38800,williston_nd,pierre_sd,"Williston, ND","Pierre, SD",9.0,307.0
38801,muscle_shoals_al,columbia_mo,"Muscle Shoals, AL","Columbia, MO",9.0,379.0
38802,tetlin_ak,fairbanks_ak,"Tetlin, AK","Fairbanks, AK",9.0,200.0
38803,west_yellowstone_mt,pocatello_id,"West Yellowstone, MT","Pocatello, ID",10.0,143.0
38804,salina_ks,manhattanft_riley_ks,"Salina, KS","Manhattan/Ft. Riley, KS",10.0,58.0
38805,telluride_co,san_antonio_tx,"Telluride, CO","San Antonio, TX",10.0,794.0
38806,athens_ga,macon_ga,"Athens, GA","Macon, GA",10.0,88.0
38807,white_plains_ny,salt_lake_city_ut,"White Plains, NY","Salt Lake City, UT",10.0,1986.0
38808,carlsbad_ca,las_vegas_nv,"Carlsbad, CA","Las Vegas, NV",10.0,237.0
38809,hays_ks,mccook_ne,"Hays, KS","McCook, NE",10.0,117.0
38810,mobile_al,little_rock_ar,"Mobile, AL","Little Rock, AR",10.0,362.0
38811,kansas_city_mo,quincy_il,"Kansas City, MO","Quincy, IL",10.0,193.0
38812,camarillo_ca,lihue_hi,"Camarillo, CA","Lihue, HI",11.0,2579.0
38813,palmer_ak,anvik_ak,"Palmer, AK","Anvik, AK",11.0,367.0
38814,santa_ana_ca,carlsbad_ca,"Santa Ana, CA","Carlsbad, CA",11.0,51.0
38815,galbraith_lake_ak,barrow_ak,"Galbraith Lake, AK","Barrow, AK",11.0,260.0
38816,washington_dc,evansville_in,"Washington, DC","Evansville, IN",11.0,572.0
38817,camarillo_ca,white_plains_ny,"Camarillo, CA","White Plains, NY",11.0,2505.0
38818,mccook_ne,salina_ks,"McCook, NE","Salina, KS",11.0,185.0
38819,birmingham_al,newark_nj,"Birmingham, AL","Newark, NJ",11.0,850.0
38820,minneapolis_mn,sault_ste_marie_mi,"Minneapolis, MN","Sault Ste. Marie, MI",11.0,435.0
38821,monroe_la,san_antonio_tx,"Monroe, LA","San Antonio, TX",11.0,433.0
38822,valparaiso_fl,augusta_ga,"Valparaiso, FL","Augusta, GA",11.0,334.0
38823,harrisburg_pa,camarillo_ca,"Harrisburg, PA","Camarillo, CA",11.0,2349.0
38824,kearney_ne,kansas_city_mo,"Kearney, NE","Kansas City, MO",11.0,248.0
38825,salina_ks,denver_co,"Salina, KS","Denver, CO",12.0,383.0
38826,stebbins_ak,toksook_ak,"Stebbins, AK","Toksook, AK",12.0,226.0
38827,toksook_ak,stebbins_ak,"Toksook, AK","Stebbins, AK",12.0,226.0
38828,brunswick_ga,carlsbad_nm,"Brunswick, GA","Carlsbad, NM",12.0,1347.0
38829,tuntutuliak_ak,aniak_ak,"Tuntutuliak, AK","Aniak, AK",12.0,134.0
38830,columbus_ga,chattanooga_tn,"Columbus, GA","Chattanooga, TN",12.0,174.0
38831,homer_ak,sitka_ak,"Homer, AK","Sitka, AK",12.0,612.0
38832,greer_sc,wichita_falls_tx,"Greer, SC","Wichita Falls, TX",12.0,931.0
38833,van_nuys_ca,newark_nj,"Van Nuys, CA","Newark, NJ",12.0,2451.0
38834,chattanooga_tn,columbus_ga,"Chattanooga, TN","Columbus, GA",12.0,174.0
38835,van_nuys_ca,manassas_va,"Van Nuys, CA","Manassas, VA",12.0,2284.0
38836,sun_valleyhaileyketchum_id,flagstaff_az,"Sun Valley/Hailey/Ketchum, ID","Flagstaff, AZ",12.0,594.0
38837,portland_or,pago_pago_tt,"Portland, OR","Pago Pago, TT",12.0,5101.0
38838,appleton_wi,grand_forks_nd,"Appleton, WI","Grand Forks, ND",12.0,488.0
38839,aniak_ak,tuntutuliak_ak,"Aniak, AK","Tuntutuliak, AK",12.0,134.0
38840,knoxville_tn,san_jose_ca,"Knoxville, TN","San Jose, CA",13.0,2099.0
38841,st_petersburg_fl,st_petersburg_fl,"St. Petersburg, FL","St. Petersburg, FL",13.0,0.0
38842,anaktuvuk_pass_ak,point_hope_ak,"Anaktuvuk Pass, AK","Point Hope, AK",13.0,387.0
38843,clear_ak,soldotna_ak,"Clear, AK","Soldotna, AK",13.0,272.0
38844,skagway_ak,wrangell_ak,"Skagway, AK","Wrangell, AK",13.0,233.0
38845,rock_springs_wy,colorado_springs_co,"Rock Springs, WY","Colorado Springs, CO",13.0,300.0
38846,grand_junction_co,van_nuys_ca,"Grand Junction, CO","Van Nuys, CA",13.0,649.0
38847,birmingham_al,rochester_mn,"Birmingham, AL","Rochester, MN",13.0,778.0
38848,madison_wi,syracuse_ny,"Madison, WI","Syracuse, NY",13.0,669.0
38849,grand_rapids_mi,asheville_nc,"Grand Rapids, MI","Asheville, NC",13.0,538.0
38850,fayetteville_ar,roanoke_va,"Fayetteville, AR","Roanoke, VA",14.0,797.0
38851,norfolk_va,teterboro_nj,"Norfolk, VA","Teterboro, NJ",14.0,296.0
38852,fairfield_ca,ogden_ut,"Fairfield, CA","Ogden, UT",14.0,566.0
38853,columbia_sc,cleveland_oh,"Columbia, SC","Cleveland, OH",14.0,517.0
38854,shishmaref_ak,galena_ak,"Shishmaref, AK","Galena, AK",14.0,283.0
38855,cortez_co,page_az,"Cortez, CO","Page, AZ",14.0,158.0
38856,sheridan_wy,scottsbluff_ne,"Sheridan, WY","Scottsbluff, NE",14.0,263.0
38857,fort_yukon_ak,tanana_ak,"Fort Yukon, AK","Tanana, AK",14.0,218.0
38858,pontiac_mi,teterboro_nj,"Pontiac, MI","Teterboro, NJ",14.0,499.0
38859,dayton_oh,newburghpoughkeepsie_ny,"Dayton, OH","Newburgh/Poughkeepsie, NY",14.0,543.0
38860,van_nuys_ca,boston_ma,"Van Nuys, CA","Boston, MA",14.0,2607.0
38861,mosinee_wi,des_moines_ia,"Mosinee, WI","Des Moines, IA",14.0,302.0
38862,milwaukee_wi,kahului_hi,"Milwaukee, WI","Kahului, HI",14.0,4182.0
38863,savoonga_ak,barrow_ak,"Savoonga, AK","Barrow, AK",15.0,636.0
38864,palmer_ak,circle_hot_springs_ak,"Palmer, AK","Circle Hot Springs, AK",15.0,303.0
38865,ontario_ca,redding_ca,"Ontario, CA","Redding, CA",15.0,514.0
38866,anvik_ak,palmer_ak,"Anvik, AK","Palmer, AK",15.0,367.0
38867,moses_lake_wa,san_francisco_ca,"Moses Lake, WA","San Francisco, CA",15.0,680.0
38868,brainerd_mn,st_cloud_mn,"Brainerd, MN","St. Cloud, MN",15.0,59.0
38869,tampa_fl,columbia_mo,"Tampa, FL","Columbia, MO",15.0,932.0
38870,baltimore_md,lebanon-hanover_nh,"Baltimore, MD","Lebanon-Hanover, NH",15.0,382.0
38871,wilmington_nc,savannah_ga,"Wilmington, NC","Savannah, GA",15.0,241.0
38872,nenana_ak,nulato_ak,"Nenana, AK","Nulato, AK",15.0,267.0
38873,appleton_wi,eau_claire_wi,"Appleton, WI","Eau Claire, WI",15.0,152.0
38874,redding_ca,ontario_ca,"Redding, CA","Ontario, CA",15.0,514.0
38875,omaha_ne,huntsville_al,"Omaha, NE","Huntsville, AL",15.0,677.0
38876,garden_city_ks,cheyenne_wy,"Garden City, KS","Cheyenne, WY",15.0,312.0
38877,muskegon_mi,flint_mi,"Muskegon, MI","Flint, MI",15.0,127.0
38878,shreveport_la,corpus_christi_tx,"Shreveport, LA","Corpus Christi, TX",16.0,390.0
38879,kenai_ak,nikolai_ak,"Kenai, AK","Nikolai, AK",16.0,198.0
38880,scottsbluff_ne,gillette_wy,"Scottsbluff, NE","Gillette, WY",16.0,197.0
38881,greensborohigh_point_nc,greensborohigh_point_nc,"Greensboro/High Point, NC","Greensboro/High Point, NC",16.0,0.0
38882,chalkyitsik_ak,noorvik_ak,"Chalkyitsik, AK","Noorvik, AK",16.0,472.0
38883,charlestondunbar_wv,shreveport_la,"Charleston/Dunbar, WV","Shreveport, LA",16.0,801.0
38884,chicago_il,manassas_va,"Chicago, IL","Manassas, VA",16.0,592.0
38885,greer_sc,montgomery_al,"Greer, SC","Montgomery, AL",16.0,300.0
38886,kiana_ak,huslia_ak,"Kiana, AK","Huslia, AK",16.0,143.0
38887,gunnison_co,montrosedelta_co,"Gunnison, CO","Montrose/Delta, CO",16.0,52.0
38888,sioux_city_ia,fort_dodge_ia,"Sioux City, IA","Fort Dodge, IA",16.0,113.0
38889,birch_creek_ak,koyukuk_ak,"Birch Creek, AK","Koyukuk, AK",16.0,354.0
38890,fort_yukon_ak,st_michael_ak,"Fort Yukon, AK","St. Michael, AK",16.0,535.0
38891,nenana_ak,chalkyitsik_ak,"Nenana, AK","Chalkyitsik, AK",16.0,211.0
38892,chalkyitsik_ak,kaltag_ak,"Chalkyitsik, AK","Kaltag, AK",16.0,460.0
38893,kenai_ak,anvik_ak,"Kenai, AK","Anvik, AK",16.0,328.0
38894,harrisburg_pa,teterboro_nj,"Harrisburg, PA","Teterboro, NJ",16.0,149.0
38895,chalkyitsik_ak,galena_ak,"Chalkyitsik, AK","Galena, AK",16.0,399.0
38896,kaltag_ak,wainwright_ak,"Kaltag, AK","Wainwright, AK",16.0,439.0
38897,allakaket_ak,clear_ak,"Allakaket, AK","Clear, AK",16.0,187.0
38898,bismarckmandan_nd,lafayette_la,"Bismarck/Mandan, ND","Lafayette, LA",17.0,1236.0
38899,wenatchee_wa,medford_or,"Wenatchee, WA","Medford, OR",17.0,371.0
38900,gulfportbiloxi_ms,tulsa_ok,"Gulfport/Biloxi, MS","Tulsa, OK",17.0,561.0
38901,hattiesburglaurel_ms,columbia_mo,"Hattiesburg/Laurel, MS","Columbia, MO",17.0,532.0
38902,monroe_la,hattiesburglaurel_ms,"Monroe, LA","Hattiesburg/Laurel, MS",17.0,174.0
38903,teterboro_nj,albany_ny,"Teterboro, NJ","Albany, NY",17.0,132.0
38904,columbia_sc,abilene_tx,"Columbia, SC","Abilene, TX",17.0,1079.0
38905,honolulu_hi,santa_barbara_ca,"Honolulu, HI","Santa Barbara, CA",17.0,2481.0
38906,muscle_shoals_al,huntsville_al,"Muscle Shoals, AL","Huntsville, AL",17.0,48.0
38907,nenana_ak,aniak_ak,"Nenana, AK","Aniak, AK",17.0,387.0
38908,bismarckmandan_nd,bedford_ma,"Bismarck/Mandan, ND","Bedford, MA",17.0,1474.0
38909,fort_yukon_ak,huslia_ak,"Fort Yukon, AK","Huslia, AK",17.0,319.0
38910,akiak_ak,scammon_bay_ak,"Akiak, AK","Scammon Bay, AK",18.0,159.0
38911,anchorage_ak,stevens_village_ak,"Anchorage, AK","Stevens Village, AK",18.0,336.0
38912,longview_tx,branson_mo,"Longview, TX","Branson, MO",18.0,299.0
38913,aniak_ak,soldotna_ak,"Aniak, AK","Soldotna, AK",18.0,296.0
38914,mosinee_wi,madison_wi,"Mosinee, WI","Madison, WI",18.0,114.0
38915,soldotna_ak,mcgrath_ak,"Soldotna, AK","McGrath, AK",18.0,228.0
38916,point_hope_ak,nuiqsut_ak,"Point Hope, AK","Nuiqsut, AK",18.0,407.0
38917,tanana_ak,fort_yukon_ak,"Tanana, AK","Fort Yukon, AK",18.0,218.0
38918,grand_canyon_az,murrietatemecula_ca,"Grand Canyon, AZ","Murrieta/Temecula, CA",18.0,327.0
38919,scammon_bay_ak,akiachak_ak,"Scammon Bay, AK","Akiachak, AK",18.0,153.0
38920,atlanta_ga,belleville_il,"Atlanta, GA","Belleville, IL",18.0,454.0
38921,las_vegas_nv,williams_az,"Las Vegas, NV","Williams, AZ",18.0,180.0
38922,helena_mt,cheyenne_wy,"Helena, MT","Cheyenne, WY",18.0,519.0
38923,portland_or,white_plains_ny,"Portland, OR","White Plains, NY",18.0,2445.0
38924,boise_id,rock_springs_wy,"Boise, ID","Rock Springs, WY",18.0,390.0
38925,branson_mo,longview_tx,"Branson, MO","Longview, TX",18.0,299.0
38926,fresno_ca,van_nuys_ca,"Fresno, CA","Van Nuys, CA",18.0,190.0
38927,unalakleet_ak,barrow_ak,"Unalakleet, AK","Barrow, AK",19.0,524.0
38928,cincinnati_oh,hancockhoughton_mi,"Cincinnati, OH","Hancock/Houghton, MI",19.0,593.0
38929,fairbanks_ak,sleetmute_ak,"Fairbanks, AK","Sleetmute, AK",19.0,361.0
38930,bethel_ak,noorvik_ak,"Bethel, AK","Noorvik, AK",19.0,419.0
38931,gulkana_ak,galena_ak,"Gulkana, AK","Galena, AK",19.0,398.0
38932,wainwright_ak,palmer_ak,"Wainwright, AK","Palmer, AK",19.0,695.0
38933,sleetmute_ak,kenai_ak,"Sleetmute, AK","Kenai, AK",19.0,213.0
38934,new_bernmoreheadbeaufort_nc,roanoke_va,"New Bern/Morehead/Beaufort, NC","Roanoke, VA",19.0,226.0
38935,noorvik_ak,bethel_ak,"Noorvik, AK","Bethel, AK",19.0,419.0
38936,bozeman_mt,lewiston_id,"Bozeman, MT","Lewiston, ID",19.0,284.0
38937,branson_mo,monroe_la,"Branson, MO","Monroe, LA",19.0,285.0
38938,galena_ak,dillingham_ak,"Galena, AK","Dillingham, AK",19.0,398.0
38939,dillingham_ak,galena_ak,"Dillingham, AK","Galena, AK",19.0,398.0
38940,galena_ak,gulkana_ak,"Galena, AK","Gulkana, AK",19.0,398.0
38941,hancockhoughton_mi,cincinnati_oh,"Hancock/Houghton, MI","Cincinnati, OH",19.0,593.0
38942,cincinnati_oh,panama_city_fl,"Cincinnati, OH","Panama City, FL",19.0,612.0
38943,pensacola_fl,bristoljohnson_citykingsport_tn,"Pensacola, FL","Bristol/Johnson City/Kingsport, TN",20.0,497.0
38944,logan_ut,pullman_wa,"Logan, UT","Pullman, WA",20.0,430.0
38945,binghamton_ny,dallasfort_worth_tx,"Binghamton, NY","Dallas/Fort Worth, TX",20.0,1327.0
38946,greenville_ms,valdosta_ga,"Greenville, MS","Valdosta, GA",20.0,489.0
38947,roanoke_va,florence_sc,"Roanoke, VA","Florence, SC",20.0,217.0
38948,lansing_mi,flint_mi,"Lansing, MI","Flint, MI",20.0,45.0
38949,great_bend_ks,manhattanft_riley_ks,"Great Bend, KS","Manhattan/Ft. Riley, KS",20.0,131.0
38950,sioux_falls_sd,sioux_city_ia,"Sioux Falls, SD","Sioux City, IA",20.0,83.0
38951,ontario_ca,medford_or,"Ontario, CA","Medford, OR",20.0,641.0
38952,bloomingtonnormal_il,south_bend_in,"Bloomington/Normal, IL","South Bend, IN",20.0,160.0
38953,oakland_ca,kapolei_hi,"Oakland, CA","Kapolei, HI",20.0,2417.0
38954,asheville_nc,sioux_falls_sd,"Asheville, NC","Sioux Falls, SD",21.0,942.0
38955,flagstaff_az,chicago_il,"Flagstaff, AZ","Chicago, IL",21.0,1370.0
38956,milwaukee_wi,scrantonwilkes-barre_pa,"Milwaukee, WI","Scranton/Wilkes-Barre, PA",21.0,634.0
38957,honolulu_hi,san_antonio_tx,"Honolulu, HI","San Antonio, TX",21.0,3721.0
38958,dallas_tx,peoria_il,"Dallas, TX","Peoria, IL",21.0,669.0
38959,harrisburg_pa,newburghpoughkeepsie_ny,"Harrisburg, PA","Newburgh/Poughkeepsie, NY",21.0,166.0
38960,corpus_christi_tx,corpus_christi_tx,"Corpus Christi, TX","Corpus Christi, TX",21.0,0.0
38961,hancockhoughton_mi,eau_claire_wi,"Hancock/Houghton, MI","Eau Claire, WI",21.0,215.0
38962,lexington_ky,phoenix_az,"Lexington, KY","Phoenix, AZ",21.0,1550.0
38963,rock_springs_wy,rivertonlander_wy,"Rock Springs, WY","Riverton/Lander, WY",21.0,106.0
38964,redding_ca,portland_or,"Redding, CA","Portland, OR",21.0,351.0
38965,lebanon-hanover_nh,baltimore_md,"Lebanon-Hanover, NH","Baltimore, MD",21.0,382.0
38966,westfield_ma,teterboro_nj,"Westfield, MA","Teterboro, NJ",21.0,114.0
38967,chicago_il,flagstaff_az,"Chicago, IL","Flagstaff, AZ",21.0,1370.0
38968,fayetteville_ar,midlandodessa_tx,"Fayetteville, AR","Midland/Odessa, TX",21.0,542.0
38969,raleighdurham_nc,akron_oh,"Raleigh/Durham, NC","Akron, OH",22.0,376.0
38970,sun_valleyhaileyketchum_id,chicago_il,"Sun Valley/Hailey/Ketchum, ID","Chicago, IL",22.0,1353.0
38971,kalaupapa_hi,kahului_hi,"Kalaupapa, HI","Kahului, HI",22.0,41.0
38972,aspen_co,hayden_co,"Aspen, CO","Hayden, CO",22.0,89.0
38973,st_cloud_mn,bemidji_mn,"St. Cloud, MN","Bemidji, MN",22.0,142.0
38974,montrosedelta_co,telluride_co,"Montrose/Delta, CO","Telluride, CO",23.0,38.0
38975,columbus_ms,baltimore_md,"Columbus, MS","Baltimore, MD",23.0,773.0
38976,birmingham_al,dothan_al,"Birmingham, AL","Dothan, AL",23.0,172.0
38977,portsmouth_nh,alexandria_la,"Portsmouth, NH","Alexandria, LA",23.0,1440.0
38978,seattle_wa,gustavus_ak,"Seattle, WA","Gustavus, AK",23.0,939.0
38979,gustavus_ak,seattle_wa,"Gustavus, AK","Seattle, WA",23.0,939.0
38980,albuquerque_nm,horseshoe_bay_tx,"Albuquerque, NM","Horseshoe Bay, TX",23.0,572.0
38981,walla_walla_wa,missoula_mt,"Walla Walla, WA","Missoula, MT",23.0,208.0
38982,lexington_ky,lubbock_tx,"Lexington, KY","Lubbock, TX",23.0,1011.0
38983,bradford_pa,lawtonfort_sill_ok,"Bradford, PA","Lawton/Fort Sill, OK",23.0,1183.0
38984,abilene_tx,oklahoma_city_ok,"Abilene, TX","Oklahoma City, OK",23.0,238.0
38985,columbia_mo,paducah_ky,"Columbia, MO","Paducah, KY",23.0,224.0
38986,albuquerque_nm,tacoma_wa,"Albuquerque, NM","Tacoma, WA",23.0,1172.0
38987,madison_wi,binghamton_ny,"Madison, WI","Binghamton, NY",23.0,683.0
38988,lafayette_la,tupelo_ms,"Lafayette, LA","Tupelo, MS",24.0,337.0
38989,belmarfarmingdale_nj,new_york_ny,"Belmar/Farmingdale, NJ","New York, NY",24.0,39.0
38990,horseshoe_bay_tx,albuquerque_nm,"Horseshoe Bay, TX","Albuquerque, NM",24.0,572.0
38991,las_vegas_nv,hayward_ca,"Las Vegas, NV","Hayward, CA",24.0,396.0
38992,san_diego_ca,richmond_va,"San Diego, CA","Richmond, VA",24.0,2259.0
38993,manhattanft_riley_ks,great_bend_ks,"Manhattan/Ft. Riley, KS","Great Bend, KS",24.0,131.0
38994,syracuse_ny,denver_co,"Syracuse, NY","Denver, CO",24.0,1492.0
38995,milwaukee_wi,reno_nv,"Milwaukee, WI","Reno, NV",24.0,1667.0
38996,wichita_ks,fort_wayne_in,"Wichita, KS","Fort Wayne, IN",24.0,694.0
38997,reno_nv,milwaukee_wi,"Reno, NV","Milwaukee, WI",24.0,1667.0
38998,wilmington_nc,kinston_nc,"Wilmington, NC","Kinston, NC",24.0,75.0
38999,oakland_ca,pullman_wa,"Oakland, CA","Pullman, WA",24.0,675.0
39000,cincinnati_oh,amarillo_tx,"Cincinnati, OH","Amarillo, TX",24.0,976.0
39001,escanaba_mi,muskegon_mi,"Escanaba, MI","Muskegon, MI",24.0,181.0
39002,south_bend_in,williamsport_pa,"South Bend, IN","Williamsport, PA",25.0,489.0
39003,oklahoma_city_ok,fort_worth_tx,"Oklahoma City, OK","Fort Worth, TX",25.0,183.0
39004,richmond_va,san_diego_ca,"Richmond, VA","San Diego, CA",25.0,2259.0
39005,appleton_wi,marquette_mi,"Appleton, WI","Marquette, MI",25.0,155.0
39006,hooper_bay_ak,holy_cross_ak,"Hooper Bay, AK","Holy Cross, AK",25.0,213.0
39007,bismarckmandan_nd,toledo_oh,"Bismarck/Mandan, ND","Toledo, OH",25.0,913.0
39008,oklahoma_city_ok,athens_ga,"Oklahoma City, OK","Athens, GA",25.0,818.0
39009,moline_il,birmingham_al,"Moline, IL","Birmingham, AL",25.0,581.0
39010,columbia_sc,athens_ga,"Columbia, SC","Athens, GA",25.0,127.0
39011,providence_ri,gainesville_fl,"Providence, RI","Gainesville, FL",25.0,1028.0
39012,manhattanft_riley_ks,camp_douglas_wi,"Manhattan/Ft. Riley, KS","Camp Douglas, WI",25.0,468.0
39013,lawtonfort_sill_ok,bradford_pa,"Lawton/Fort Sill, OK","Bradford, PA",25.0,1183.0
39014,salisbury_md,charlottesville_va,"Salisbury, MD","Charlottesville, VA",25.0,161.0
39015,paducah_ky,tupelo_ms,"Paducah, KY","Tupelo, MS",25.0,193.0
39016,montgomery_al,tupelo_ms,"Montgomery, AL","Tupelo, MS",25.0,193.0
39017,idaho_falls_id,billings_mt,"Idaho Falls, ID","Billings, MT",25.0,235.0
39018,lincoln_ne,philadelphia_pa,"Lincoln, NE","Philadelphia, PA",25.0,1135.0
39019,roanoke_va,las_vegas_nv,"Roanoke, VA","Las Vegas, NV",25.0,1944.0
39020,eagle_co,raleighdurham_nc,"Eagle, CO","Raleigh/Durham, NC",25.0,1556.0
39021,hayward_ca,las_vegas_nv,"Hayward, CA","Las Vegas, NV",25.0,396.0
39022,madison_wi,duluth_mn,"Madison, WI","Duluth, MN",25.0,291.0
39023,kalamazoo_mi,lansing_mi,"Kalamazoo, MI","Lansing, MI",25.0,62.0
39024,manhattanft_riley_ks,pullman_wa,"Manhattan/Ft. Riley, KS","Pullman, WA",25.0,1157.0
39025,santa_ana_ca,pascokennewickrichland_wa,"Santa Ana, CA","Pasco/Kennewick/Richland, WA",26.0,871.0
39026,phoenix_az,lexington_ky,"Phoenix, AZ","Lexington, KY",26.0,1550.0
39027,albuquerque_nm,wichita_ks,"Albuquerque, NM","Wichita, KS",26.0,542.0
39028,bristoljohnson_citykingsport_tn,nashville_tn,"Bristol/Johnson City/Kingsport, TN","Nashville, TN",26.0,240.0
39029,gulfportbiloxi_ms,abilene_tx,"Gulfport/Biloxi, MS","Abilene, TX",26.0,642.0
39030,grand_rapids_mi,killeen_tx,"Grand Rapids, MI","Killeen, TX",26.0,1059.0
39031,new_york_ny,belmarfarmingdale_nj,"New York, NY","Belmar/Farmingdale, NJ",26.0,39.0
39032,meridian_ms,killeen_tx,"Meridian, MS","Killeen, TX",26.0,542.0
39033,chattanooga_tn,champaignurbana_il,"Chattanooga, TN","Champaign/Urbana, IL",26.0,384.0
39034,greensborohigh_point_nc,eau_claire_wi,"Greensboro/High Point, NC","Eau Claire, WI",26.0,856.0
39035,greensborohigh_point_nc,columbus_ga,"Greensboro/High Point, NC","Columbus, GA",26.0,377.0
39036,oklahoma_city_ok,bakersfield_ca,"Oklahoma City, OK","Bakersfield, CA",26.0,1209.0
39037,traverse_city_mi,champaignurbana_il,"Traverse City, MI","Champaign/Urbana, IL",26.0,352.0
39038,champaignurbana_il,kalamazoo_mi,"Champaign/Urbana, IL","Kalamazoo, MI",26.0,208.0
39039,valdosta_ga,panama_city_fl,"Valdosta, GA","Panama City, FL",26.0,149.0
39040,pascokennewickrichland_wa,montrosedelta_co,"Pasco/Kennewick/Richland, WA","Montrose/Delta, CO",26.0,784.0
39041,cleveland_oh,salt_lake_city_ut,"Cleveland, OH","Salt Lake City, UT",26.0,1565.0
39042,adak_island_ak,king_salmon_ak,"Adak Island, AK","King Salmon, AK",26.0,914.0
39043,salina_ks,dodge_city_ks,"Salina, KS","Dodge City, KS",26.0,144.0
39044,la_crosse_wi,appleton_wi,"La Crosse, WI","Appleton, WI",26.0,139.0
39045,arcataeureka_ca,monterey_ca,"Arcata/Eureka, CA","Monterey, CA",27.0,327.0
39046,duluth_mn,omaha_ne,"Duluth, MN","Omaha, NE",27.0,424.0
39047,westfield_ma,bradford_pa,"Westfield, MA","Bradford, PA",27.0,306.0
39048,palm_springs_ca,oklahoma_city_ok,"Palm Springs, CA","Oklahoma City, OK",27.0,1081.0
39049,logan_ut,garden_city_ks,"Logan, UT","Garden City, KS",27.0,648.0
39050,lafayette_in,austin_tx,"Lafayette, IN","Austin, TX",27.0,928.0
39051,austin_tx,lafayette_in,"Austin, TX","Lafayette, IN",27.0,928.0
39052,durango_co,logan_ut,"Durango, CO","Logan, UT",27.0,388.0
39053,des_moines_ia,macon_ga,"Des Moines, IA","Macon, GA",27.0,822.0
39054,garden_city_ks,ruston_la,"Garden City, KS","Ruston, LA",27.0,592.0
39055,bradford_pa,westfield_ma,"Bradford, PA","Westfield, MA",27.0,306.0
39056,fort_smith_ar,tulsa_ok,"Fort Smith, AR","Tulsa, OK",27.0,104.0
39057,charlottesville_va,corpus_christi_tx,"Charlottesville, VA","Corpus Christi, TX",27.0,1313.0
39058,ruston_la,fort_worth_tx,"Ruston, LA","Fort Worth, TX",27.0,275.0
39059,oklahoma_city_ok,teterboro_nj,"Oklahoma City, OK","Teterboro, NJ",27.0,1332.0
39060,springfield_mo,texarkana_ar,"Springfield, MO","Texarkana, AR",27.0,263.0
39061,east_farmingdale_ny,staunton_va,"East Farmingdale, NY","Staunton, VA",27.0,339.0
39062,las_cruces_nm,durango_co,"Las Cruces, NM","Durango, CO",27.0,338.0
39063,winston-salem_nc,phoenix_az,"Winston-Salem, NC","Phoenix, AZ",27.0,1809.0
39064,fort_worth_tx,las_cruces_nm,"Fort Worth, TX","Las Cruces, NM",27.0,562.0
39065,ogden_ut,cheyenne_wy,"Ogden, UT","Cheyenne, WY",27.0,373.0
39066,portland_or,cincinnati_oh,"Portland, OR","Cincinnati, OH",28.0,1975.0
39067,corpus_christi_tx,charlottesville_va,"Corpus Christi, TX","Charlottesville, VA",28.0,1313.0
39068,cheyenne_wy,hayden_co,"Cheyenne, WY","Hayden, CO",28.0,135.0
39069,state_college_pa,gainesville_fl,"State College, PA","Gainesville, FL",28.0,809.0
39070,klamath_falls_or,san_jose_ca,"Klamath Falls, OR","San Jose, CA",28.0,331.0
